,비계,거푸집,바닥,철거,작업중,발판,자재,추락,이동,정리,상태,그라인더,요인,관리,진행,사망,착용,조치,원인,가시,안전,위험,부족,자의,대한,확보,미흡,고리,개인,거리,골절,손가락,부상,손목,왼쪽,우측,오른쪽,동바리,거푸집,늑골,부상,거푸집,부가,가드레일,볼트,코킹,왼쪽,손가락,튀어,빠루,계단,가설,사다리,자재,교량,정리,보도,지지,발판,슬라브,벽체,콘크리트,낙하,비계,철거,공사,적벽,시공,거푸집,하부,부주의,순서,결빙,동작,부적정,자세,원인,낙상,불량,도중,지붕,토사,추락,설치,건물,안전,철거,슬레이트,붕괴,살수,자의,부주의,단순,과실,개인,발판,상체,태자,신설,자재,어깨,왼쪽,본인,강제,선관,제거,좌측,부위,거푸집,발등,폐기물,적재,트럭,자재,차량,야적,컨테이너,운반,상부,철거,손가락,사이,왼손,거푸집,엄지손가락,러그,정리,자재,새끼손가락,끼임,근로자,부주의,지주,인적,공간,계단,거푸집,요인,실행,탈구,물이,호수,낙하,잔해,빗물,잔재,철거,발기,물의,안전모,미흡,통제,주변,환경,고소,순서,대한,우물,경내,풍속,목재,나무,수목,객체,아웃,트리,가해,벌목,대상,선별,흙막이,충돌,갱폼,받침,순간,가설,바닥,추락,하층,볼트,이동식,이동,경로,비계,협소,배관,인계,주형,음으로,라켓,횡대,수평,외부,난간,시스템,소형,안전,체인,블럭,승강
상태,0.0,0.0,0.012220588609755343,0.01713872617575077,0.01735645194479513,0.0,0.0,0.013266301762983325,0.0,0.013303816457667492,0.0,0.02251460821407418,0.03757293179755189,0.017994588125936267,0.0205036749596008,0.021226206382181288,0.029360219635010818,0.0221842328649531,0.03373875567787355,0.033474561389053116,0.04081873327765922,0.02395358626184253,0.0,0.0,0.025298983634389958,0.0,0.019591237789630903,0.015441262025444883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139903916994807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013303816457667492,0.0,0.0,0.0,0.019148169481298865,0.0,0.0,0.018190409291385295,0.0,0.01713872617575077,0.024151503530216237,0.0,0.0,0.0,0.016440214107169147,0.0,0.0,0.0,0.0,0.0,0.0,0.03373875567787355,0.0,0.0,0.0,0.0,0.0,0.013266301762983325,0.03601181738815753,0.017608485638805477,0.04081873327765922,0.01713872617575077,0.0,0.0,0.019945300546531687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022645053173294127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016602246635117945,0.01713872617575077,0.0,0.0,0.0,0.0,0.0,0.0,0.013303816457667492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757293179755189,0.0,0.0,0.0,0.0,0.018190409291385295,0.0,0.0,0.0,0.01713872617575077,0.0,0.0,0.01733630490761452,0.019591237789630903,0.03947455437982207,0.03879631031198581,0.03466085406034461,0.03222775203306119,0.0,0.025298983634389958,0.0227122229405019,0.0227122229405019,0.0227122229405019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012220588609755343,0.013266301762983325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081873327765922,0.0,0.0,0.0
그라인더,0.0,0.0,0.0,0.0,0.011393856136140449,0.0,0.0,0.0,0.0,0.0,0.02251460821407418,0.0,0.013100614184982944,0.01511623507179971,0.031018153114980754,0.017912720544652226,0.014030996160923433,0.016839199379492086,0.029337990738316486,0.010749577875974107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761285630446887,0.014327841674169674,0.0,0.01808526583743615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761285630446887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016441097820168796,0.0,0.0,0.0,0.0,0.0,0.0,0.029337990738316486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04660729293438971,0.01761285630446887,0.025993321325242562,0.022591447620466915,0.022591447620466915,0.021823887957628806,0.01452050736373872,0.01774042704947256,0.0,0.020079941966318526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013100614184982944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
요인,0.0,0.011128320793380931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03757293179755189,0.013100614184982944,0.0,0.020152095498651802,0.030141623501174088,0.011013874309733123,0.028509597324907036,0.010614078057075963,0.02846146112450982,0.028197266835689384,0.0,0.0,0.0,0.0,0.0,0.01614578205272272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011128320793380931,0.0,0.0,0.011128320793380931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024044586095827918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011128320793380931,0.0,0.06928845585364492,0.0,0.0,0.0,0.0,0.0,0.02846146112450982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06928845585364492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011128320793380931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011128320793380931,0.0,0.0,0.0,0.0,0.0,0.0,0.1677081297152249,0.06928845585364492,0.04590191379890954,0.047479678267813574,0.03528829514565627,0.024044586095827918,0.011128320793380931,0.0,0.03473189487416689,0.03473189487416689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
관리,0.0,0.010257341178381733,0.0,0.009715937981129028,0.009637391879615716,0.01328158637242597,0.01469278447920613,0.0,0.0,0.0,0.017994588125936267,0.01511623507179971,0.020152095498651802,0.0,0.028342356614103364,0.011108970567772863,0.011920401770225096,0.01571342944002212,0.026662194237439096,0.02639799994861866,0.03300541323054283,0.021617830313815093,0.038907665671797514,0.02335925567135625,0.0,0.027393277285657058,0.0,0.0,0.022182975081118172,0.013504694543598999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010257341178381733,0.0,0.0,0.010257341178381733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024592852402254006,0.0,0.0,0.01469278447920613,0.013224958913182542,0.0,0.0,0.0,0.01328158637242597,0.0,0.0,0.0,0.016427850144037293,0.0,0.009715937981129028,0.0,0.0,0.0,0.010257341178381733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026662194237439096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03300541323054283,0.009715937981129028,0.0,0.0,0.0,0.02335925567135625,0.0,0.09173401686630306,0.07320993854349123,0.022182975081118172,0.01328158637242597,0.02399027493002089,0.02399027493002089,0.02399027493002089,0.01469278447920613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010257341178381733,0.0,0.0,0.0,0.0,0.01469278447920613,0.0,0.0,0.0,0.01843317751049712,0.019083632726033098,0.009715937981129028,0.0,0.0,0.0,0.010257341178381733,0.0,0.0,0.0,0.01469278447920613,0.0,0.0,0.09253145987767004,0.0,0.02327117918333458,0.024889183554220432,0.03152481094712191,0.024592852402254006,0.010257341178381733,0.020152095498651802,0.0160648017930575,0.0160648017930575,0.0,0.0,0.016427850144037293,0.0,0.0,0.0,0.009715937981129028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03300541323054283,0.0,0.0,0.0
진행,0.0,0.01380091661063431,0.017663582520730112,0.010564363632442742,0.0,0.0,0.0,0.012139009547435983,0.0,0.0,0.0205036749596008,0.031018153114980754,0.030141623501174088,0.028342356614103364,0.0,0.010755856595153455,0.01501134947699433,0.009839510494820096,0.026307447381495746,0.018325757844535835,0.0,0.0,0.0,0.0,0.01641348423660788,0.0,0.015732918645706702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01380091661063431,0.0,0.0,0.01380091661063431,0.0,0.0,0.021929435584594186,0.0,0.0,0.0,0.02197228273590061,0.0,0.0,0.03010633070170525,0.024342655729441214,0.0,0.0,0.0,0.0,0.01205736203544075,0.0,0.0,0.0,0.0,0.0,0.0,0.010564363632442742,0.0,0.0,0.0,0.01380091661063431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026307447381495746,0.0,0.0,0.0,0.0,0.0,0.012139009547435983,0.015721827556792276,0.0,0.0,0.010564363632442742,0.0,0.01757884305254889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020504813102962986,0.0,0.0,0.01380091661063431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015555868109803847,0.010564363632442742,0.0,0.0,0.0,0.01380091661063431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01380091661063431,0.030141623501174088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010564363632442742,0.0,0.0,0.0,0.015732918645706702,0.03610129499404158,0.030242380618043185,0.029312899156815155,0.025467345037414456,0.0,0.01641348423660788,0.02057206047237792,0.02057206047237792,0.02057206047237792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07983311392399967,0.04125334566354939,0.0438091268986401,0.03394735448983394,0.040803755319281466,0.03010633070170525,0.017663582520730112,0.012139009547435983,0.03555678901179022,0.021929435584594186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
사망,0.0,0.0,0.0,0.009787372055626702,0.0,0.0,0.0,0.0,0.0,0.0,0.021226206382181288,0.017912720544652226,0.011013874309733123,0.011108970567772863,0.010755856595153455,0.0,0.010129681620888089,0.019745701676277785,0.024851521246773284,0.02458732695795285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019077646133843988,0.0,0.009787372055626702,0.0,0.0,0.0,0.0,0.013486424369810322,0.0,0.0,0.0,0.0,0.0,0.0,0.024851521246773284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009787372055626702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009787372055626702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011013874309733123,0.0,0.0,0.06143023699121109,0.03847379401161272,0.019077646133843988,0.032901137834932245,0.02415839678140916,0.02172946052610437,0.009787372055626702,0.01886048713328565,0.024299509534997252,0.021999736215684705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170622755853402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
착용,0.0,0.0,0.0,0.0,0.00961697319388115,0.0,0.0,0.00809851108376559,0.0,0.010424371973857484,0.029360219635010818,0.014030996160923433,0.028509597324907036,0.011920401770225096,0.01501134947699433,0.010129681620888089,0.0,0.012861758397873927,0.024675421205228695,0.02441122691640826,0.04407052435829924,0.028942570547258045,0.0,0.0,0.02794001340069079,0.0,0.024759879035301392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010424371973857484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024675421205228695,0.0,0.0,0.0,0.0,0.0,0.00809851108376559,0.03048716005069985,0.0,0.04407052435829924,0.0,0.0,0.0,0.011481496671191067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018488881315304947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022549393199426122,0.0,0.0,0.0,0.0,0.010424371973857484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028509597324907036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024759879035301392,0.055433158813659504,0.0470383554733628,0.04717587655730783,0.043312424771193334,0.0,0.02794001340069079,0.03301820608211295,0.03301820608211295,0.03301820608211295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00809851108376559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04407052435829924,0.0,0.0,0.0
조치,0.0,0.0,0.0,0.008908994631791515,0.009094538779576472,0.0,0.0,0.0,0.0,0.0,0.0221842328649531,0.016839199379492086,0.010614078057075963,0.01571342944002212,0.009839510494820096,0.019745701676277785,0.012861758397873927,0.0,0.024627285004831478,0.024363090716011043,0.046815554788039365,0.031794662315694444,0.02667060816061646,0.0,0.015663755364357317,0.017263171493359774,0.0,0.01382417134575147,0.0,0.01917036133078837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011028173389957223,0.0,0.0,0.018157346210094773,0.0,0.008908994631791515,0.0,0.0,0.0,0.0,0.010978877360294442,0.0,0.0,0.0,0.0,0.0,0.0,0.024627285004831478,0.0,0.0,0.0,0.0,0.0,0.0,0.01519337422572021,0.0,0.046815554788039365,0.008908994631791515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008908994631791515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010614078057075963,0.0,0.0,0.044238066976938016,0.027712663651272486,0.018157346210094773,0.02394229565274366,0.017329682289871657,0.015687247341038373,0.008908994631791515,0.013522046704030854,0.017752855172397015,0.021609852135529774,0.0,0.0,0.0,0.0,0.0,0.0,0.015663755364357317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046815554788039365,0.0,0.0,0.0
원인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03373875567787355,0.029337990738316486,0.02846146112450982,0.026662194237439096,0.026307447381495746,0.024851521246773284,0.024675421205228695,0.024627285004831478,0.0,0.024363090716011043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48251742011672605,0.07709139633299998,0.06964717979512522,0.06826904220753661,0.06294529483261813,0.052044012761130715,0.0,0.04211186144696684,0.04481828907780435,0.04008426006911131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48251742011672605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48251742011672605,0.0,0.0,0.0,0.0,0.0,0.02846146112450982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07709139633299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
가시,0.0,0.017310273423664292,0.014758228076588827,0.0,0.009051604478990597,0.0,0.0,0.00921286235011362,0.0,0.009053631879739519,0.033474561389053116,0.010749577875974107,0.028197266835689384,0.02639799994861866,0.018325757844535835,0.02458732695795285,0.02441122691640826,0.024363090716011043,0.024363090716011043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02212243096202132,0.0,0.0,0.0,0.0,0.0,0.0,0.017310273423664292,0.0,0.0,0.017310273423664292,0.0,0.0,0.024259249099290576,0.0,0.0,0.02212243096202132,0.018926088354319155,0.0,0.0,0.027957577729084013,0.02090903286383069,0.0,0.0,0.009053631879739519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017310273423664292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024363090716011043,0.0,0.0,0.0,0.0,0.0,0.00921286235011362,0.0,0.0,0.0,0.0,0.0,0.015554653104390992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018709585268685,0.0,0.0,0.017310273423664292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015432154794663377,0.0,0.02212243096202132,0.025187684517380564,0.028581267552933463,0.017310273423664292,0.01996649770416148,0.020506980570161867,0.009053631879739519,0.0,0.018939379747157613,0.012830375914993199,0.0,0.0,0.0,0.0,0.0,0.0,0.017310273423664292,0.028197266835689384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08530322113309954,0.03906882134405213,0.04181172643314623,0.03330089840390424,0.0425535289381126,0.027957577729084013,0.014758228076588827,0.00921286235011362,0.03177148235714044,0.024259249099290576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
안전,0.0,0.0,0.0,0.03306905904306764,0.0,0.0,0.0,0.03839158317747842,0.0,0.0,0.04081873327765922,0.0,0.0,0.03300541323054283,0.0,0.0,0.04407052435829924,0.046815554788039365,0.0,0.0,0.0,0.0920920134496297,0.06245451529440668,0.09184866209374679,0.06229550401731684,0.05372212548954672,0.034120152748897986,0.06673373698516928,0.0886168873269365,0.06696373076247866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03564524998467366,0.0,0.03306905904306764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13199297499802243,0.05691983627060743,0.03839158317747842,0.06555451487137061,0.03794887876796161,0.0,0.03306905904306764,0.04379224125859327,0.04264792264182386,0.03696829708305037,0.09184866209374679,0.0,0.0,0.0,0.0886168873269365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037929136596170726,0.03306905904306764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03564524998467366,0.0,0.0,0.0,0.03306905904306764,0.0,0.0,0.05253369317112486,0.034120152748897986,0.052544240929632835,0.0,0.0,0.05936730172951117,0.0,0.06229550401731684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03839158317747842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057092453748496134,0.05162350298955553,0.04905761460266547,0.06658857122739671,0.04697592448912675,0.04699871732925901,0.0,0.03880733550647697,0.041416005999739436,0.043159893239704004
위험,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395358626184253,0.0,0.0,0.021617830313815093,0.0,0.0,0.028942570547258045,0.031794662315694444,0.0,0.0,0.0920920134496297,0.0,0.04962986249013227,0.06097722247872374,0.0484812941808648,0.0383946600846787,0.02890158874191239,0.02853589395846581,0.057745447711913464,0.04851393333728276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02955339023702596,0.0,0.0920920134496297,0.0,0.0,0.0,0.0,0.06097722247872374,0.0,0.0,0.0,0.057745447711913464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023220524052467835,0.02890158874191239,0.05156549284443276,0.036925772140281185,0.04025971378092645,0.051519364246460676,0.0,0.0484812941808648,0.02933012003851781,0.02933012003851781,0.02933012003851781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920920134496297,0.0,0.0,0.0
부족,0.0,0.0,0.0,0.0,0.0,0.02253584856844725,0.0169068745395768,0.0,0.0,0.0,0.0,0.0,0.0,0.038907665671797514,0.0,0.0,0.0,0.02667060816061646,0.0,0.0,0.06245451529440668,0.04962986249013227,0.0,0.04018263152212521,0.023568073081319477,0.053535260197388045,0.05562439242969404,0.021576993477820723,0.04310334457232852,0.037744892776641795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02943991881018528,0.0,0.0,0.0169068745395768,0.02323410017959106,0.0,0.0,0.0185503565840465,0.02253584856844725,0.0,0.0,0.0,0.027133826083606895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06245451529440668,0.0,0.0,0.0,0.0,0.04018263152212521,0.0,0.11562199905251574,0.09032895632857,0.04310334457232852,0.02253584856844725,0.038797087160810845,0.038797087160810845,0.038797087160810845,0.0169068745395768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169068745395768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169068745395768,0.0,0.0,0.0,0.0,0.0,0.0,0.037841427462558634,0.02943991881018528,0.0,0.0,0.0,0.0,0.0,0.0,0.027133826083606895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05562439242969404,0.0,0.0,0.0,0.0,0.0,0.023568073081319477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06245451529440668,0.0,0.0,0.0
